Instance,Terminal,Layer,X location,Y location,Voltage
_0816_,VPWR,li1,43.4700,106.0800,1.799963
_0815_,VPWR,li1,46.0000,106.0800,1.799961
_0814_,VPWR,li1,44.1600,100.6400,1.799993
_0813_,VPWR,li1,45.7700,111.5200,1.799930
_0812_,VPWR,li1,46.6900,106.0800,1.799961
_0811_,VPWR,li1,42.7800,106.0800,1.799963
_0810_,VPWR,li1,46.0000,100.6400,1.799993
_0809_,VPWR,li1,45.7700,116.9600,1.799978
_0808_,VPWR,li1,54.0500,106.0800,1.799956
_0807_,VPWR,li1,52.9000,106.0800,1.799958
_0806_,VPWR,li1,53.3600,100.6400,1.799992
_0805_,VPWR,li1,62.3300,116.9600,1.799968
_0804_,VPWR,li1,59.1100,111.5200,1.799907
_0803_,VPWR,li1,55.6600,106.0800,1.799956
_0802_,VPWR,li1,55.6600,100.6400,1.799991
_0801_,VPWR,li1,62.7900,100.6400,1.799990
_0800_,VPWR,li1,59.5700,95.2000,1.799979
_0799_,VPWR,li1,62.3300,95.2000,1.799978
_0798_,VPWR,li1,55.4300,95.2000,1.799981
_0797_,VPWR,li1,63.7100,106.0800,1.799950
_0796_,VPWR,li1,64.4000,106.0800,1.799950
_0795_,VPWR,li1,51.7500,95.2000,1.799982
_0794_,VPWR,li1,53.5900,78.8800,1.799986
_0793_,VPWR,li1,60.0300,106.0800,1.799952
_0792_,VPWR,li1,46.2300,95.2000,1.799985
_0791_,VPWR,li1,36.1100,100.6400,1.799995
_0790_,VPWR,li1,36.5700,78.8800,1.799991
_0789_,VPWR,li1,48.7600,89.7600,1.799992
_0788_,VPWR,li1,44.3900,89.7600,1.799993
_0787_,VPWR,li1,41.6300,89.7600,1.799993
_0786_,VPWR,li1,42.7800,89.7600,1.799993
_0785_,VPWR,li1,35.6500,95.2000,1.799989
_0784_,VPWR,li1,32.4300,100.6400,1.799996
_0783_,VPWR,li1,36.1100,106.0800,1.799968
_0782_,VPWR,li1,37.0300,84.3200,1.799971
_0781_,VPWR,li1,33.8100,78.8800,1.799992
_0780_,VPWR,li1,39.7900,84.3200,1.799968
_0779_,VPWR,li1,43.0100,95.2000,1.799986
_0778_,VPWR,li1,43.0100,84.3200,1.799966
_0777_,VPWR,li1,39.7900,84.3200,1.799968
_0776_,VPWR,li1,42.0900,100.6400,1.799994
_0775_,VPWR,li1,33.3500,100.6400,1.799996
_0774_,VPWR,li1,61.8700,78.8800,1.799984
_0773_,VPWR,li1,55.2000,73.4400,1.799976
_0772_,VPWR,li1,62.7900,111.5200,1.799902
_0771_,VPWR,li1,67.8500,106.0800,1.799947
_0770_,VPWR,li1,69.2300,106.0800,1.799947
_0769_,VPWR,li1,66.4700,95.2000,1.799977
_0768_,VPWR,li1,73.3700,106.0800,1.799944
_0767_,VPWR,li1,65.5500,106.0800,1.799949
_0766_,VPWR,li1,36.5700,100.6400,1.799995
_0765_,VPWR,li1,38.8700,100.6400,1.799994
_0764_,VPWR,li1,30.1300,100.6400,1.799996
_0763_,VPWR,li1,40.2500,106.0800,1.799965
_0762_,VPWR,li1,38.4100,106.0800,1.799966
_0761_,VPWR,li1,37.4900,106.0800,1.799968
_0760_,VPWR,li1,63.2500,84.3200,1.799942
_0759_,VPWR,li1,60.9500,78.8800,1.799984
_0758_,VPWR,li1,39.7900,78.8800,1.799991
_0757_,VPWR,li1,38.4100,78.8800,1.799991
_0756_,VPWR,li1,37.0300,73.4400,1.799985
_0755_,VPWR,li1,34.2700,78.8800,1.799992
_0754_,VPWR,li1,36.5700,89.7600,1.799994
_0753_,VPWR,li1,38.8700,73.4400,1.799984
_0752_,VPWR,li1,88.0900,89.7600,1.799985
_0751_,VPWR,li1,129.2600,29.9200,1.799989
_0750_,VPWR,li1,72.4500,35.3600,1.799978
_0749_,VPWR,li1,105.1100,35.3600,1.799971
_0748_,VPWR,li1,80.7300,89.7600,1.799986
_0747_,VPWR,li1,74.7500,57.1200,1.799947
_0746_,VPWR,li1,93.6100,78.8800,1.799975
_0745_,VPWR,li1,132.4800,35.3600,1.799969
_0744_,VPWR,li1,89.0100,24.4800,1.799978
_0743_,VPWR,li1,111.0900,24.4800,1.799974
_0742_,VPWR,li1,71.5300,46.2400,1.799987
_0741_,VPWR,li1,122.1300,51.6800,1.799924
_0740_,VPWR,li1,66.9300,46.2400,1.799987
_0739_,VPWR,li1,98.6700,35.3600,1.799972
_0738_,VPWR,li1,85.7900,35.3600,1.799975
_0737_,VPWR,li1,118.9100,40.8000,1.799964
_0736_,VPWR,li1,92.6900,62.5600,1.799878
_0735_,VPWR,li1,100.0500,24.4800,1.799976
_0734_,VPWR,li1,100.9700,51.6800,1.799926
_0733_,VPWR,li1,101.8900,24.4800,1.799976
_0732_,VPWR,li1,92.2300,24.4800,1.799977
_0731_,VPWR,li1,113.3900,24.4800,1.799974
_0730_,VPWR,li1,85.3300,51.6800,1.799934
_0729_,VPWR,li1,118.4500,24.4800,1.799973
_0728_,VPWR,li1,92.6900,51.6800,1.799930
_0727_,VPWR,li1,119.3700,19.0400,1.799961
_0726_,VPWR,li1,98.2100,78.8800,1.799975
_0725_,VPWR,li1,126.0400,46.2400,1.799982
_0724_,VPWR,li1,103.7300,62.5600,1.799866
_0723_,VPWR,li1,114.7700,51.6800,1.799924
_0722_,VPWR,li1,86.2500,46.2400,1.799985
_0721_,VPWR,li1,111.0900,40.8000,1.799965
_0720_,VPWR,li1,72.4500,40.8000,1.799976
_0719_,VPWR,li1,93.6100,40.8000,1.799970
_0718_,VPWR,li1,123.0500,106.0800,1.799917
_0717_,VPWR,li1,88.3200,68.0000,1.799972
_0716_,VPWR,li1,98.2100,100.6400,1.799985
_0715_,VPWR,li1,73.3700,62.5600,1.799901
_0714_,VPWR,li1,85.3300,95.2000,1.799968
_0713_,VPWR,li1,75.6700,62.5600,1.799898
_0712_,VPWR,li1,98.2100,106.0800,1.799930
_0711_,VPWR,li1,101.4300,89.7600,1.799982
_0710_,VPWR,li1,114.0800,84.3200,1.799921
_0709_,VPWR,li1,111.0900,89.7600,1.799981
_0708_,VPWR,li1,107.1800,106.0800,1.799924
_0707_,VPWR,li1,93.1500,24.4800,1.799977
_0706_,VPWR,li1,124.4300,13.6000,1.799999
_0705_,VPWR,li1,128.5700,89.7600,1.799979
_0704_,VPWR,li1,76.8200,62.5600,1.799896
_0703_,VPWR,li1,124.4300,100.6400,1.799982
_0702_,VPWR,li1,114.5400,100.6400,1.799983
_0701_,VPWR,li1,94.5300,106.0800,1.799932
_0700_,VPWR,li1,100.5100,73.4400,1.799961
_0699_,VPWR,li1,115.4600,57.1200,1.799928
_0698_,VPWR,li1,99.5900,106.0800,1.799930
_0697_,VPWR,li1,111.0900,95.2000,1.799961
_0696_,VPWR,li1,71.9900,73.4400,1.799969
_0695_,VPWR,li1,93.6100,106.0800,1.799932
_0694_,VPWR,li1,129.4900,95.2000,1.799957
_0693_,VPWR,li1,128.3400,78.8800,1.799969
_0692_,VPWR,li1,106.9500,116.9600,1.799945
_0691_,VPWR,li1,123.7400,73.4400,1.799957
_0690_,VPWR,li1,117.5300,68.0000,1.799965
_0689_,VPWR,li1,120.2900,68.0000,1.799965
_0688_,VPWR,li1,123.0500,78.8800,1.799970
_0687_,VPWR,li1,117.7600,78.8800,1.799971
_0686_,VPWR,li1,110.6300,68.0000,1.799967
_0685_,VPWR,li1,112.2400,73.4400,1.799958
_0684_,VPWR,li1,126.2700,73.4400,1.799956
_0683_,VPWR,li1,111.5500,111.5200,1.799841
_0682_,VPWR,li1,98.2100,73.4400,1.799961
_0681_,VPWR,li1,103.5000,111.5200,1.799850
_0680_,VPWR,li1,104.6500,106.0800,1.799926
_0679_,VPWR,li1,104.6500,106.0800,1.799926
_0678_,VPWR,li1,102.8100,106.0800,1.799928
_0677_,VPWR,li1,85.7900,111.5200,1.799870
_0676_,VPWR,li1,106.0300,111.5200,1.799846
_0675_,VPWR,li1,88.5500,116.9600,1.799953
_0674_,VPWR,li1,84.8700,106.0800,1.799937
_0673_,VPWR,li1,93.3800,111.5200,1.799862
_0672_,VPWR,li1,111.5500,116.9600,1.799945
_0671_,VPWR,li1,80.2700,19.0400,1.799971
_0670_,VPWR,li1,124.8900,24.4800,1.799973
_0669_,VPWR,li1,85.3300,84.3200,1.799924
_0668_,VPWR,li1,132.9400,24.4800,1.799972
_0667_,VPWR,li1,89.7000,106.0800,1.799935
_0666_,VPWR,li1,99.5900,155.0400,1.799980
_0665_,VPWR,li1,110.1700,149.6000,1.799970
_0664_,VPWR,li1,99.3600,149.6000,1.799972
_0663_,VPWR,li1,109.7100,133.2800,1.799977
_0662_,VPWR,li1,102.3500,144.1600,1.799962
_0661_,VPWR,li1,105.5700,138.7200,1.799957
_0660_,VPWR,li1,102.8100,138.7200,1.799958
_0659_,VPWR,li1,113.8500,144.1600,1.799960
_0658_,VPWR,li1,20.9300,62.5600,1.799982
_0657_,VPWR,li1,30.5900,68.0000,1.799992
_0656_,VPWR,li1,26.2200,62.5600,1.799975
_0655_,VPWR,li1,28.7500,68.0000,1.799993
_0654_,VPWR,li1,31.5100,68.0000,1.799992
_0653_,VPWR,li1,28.2900,116.9600,1.799990
_0652_,VPWR,li1,29.6700,122.4000,1.799990
_0651_,VPWR,li1,69.6900,144.1600,1.799975
_0650_,VPWR,li1,100.9700,127.8400,1.799974
_0649_,VPWR,li1,149.2700,78.8800,1.799968
_0648_,VPWR,li1,152.0300,78.8800,1.799968
_0647_,VPWR,li1,140.0700,106.0800,1.799914
_0646_,VPWR,li1,135.9300,116.9600,1.799943
_0645_,VPWR,li1,132.7100,133.2800,1.799974
_0644_,VPWR,li1,132.7100,127.8400,1.799971
_0643_,VPWR,li1,127.1900,138.7200,1.799952
_0642_,VPWR,li1,129.7200,133.2800,1.799974
_0641_,VPWR,li1,138.6900,122.4000,1.799956
_0640_,VPWR,li1,139.3800,127.8400,1.799970
_0639_,VPWR,li1,136.8500,122.4000,1.799956
_0638_,VPWR,li1,128.1100,144.1600,1.799959
_0637_,VPWR,li1,133.4000,133.2800,1.799974
_0636_,VPWR,li1,140.0700,133.2800,1.799973
_0635_,VPWR,li1,136.8500,133.2800,1.799973
_0634_,VPWR,li1,135.4700,127.8400,1.799970
_0633_,VPWR,li1,141.9100,95.2000,1.799956
_0632_,VPWR,li1,133.8600,122.4000,1.799956
_0631_,VPWR,li1,139.6100,116.9600,1.799943
_0630_,VPWR,li1,137.5400,127.8400,1.799970
_0629_,VPWR,li1,135.9300,122.4000,1.799956
_0628_,VPWR,li1,131.1000,127.8400,1.799971
_0627_,VPWR,li1,135.4700,127.8400,1.799970
_0626_,VPWR,li1,123.7400,127.8400,1.799971
_0625_,VPWR,li1,127.1900,127.8400,1.799971
_0624_,VPWR,li1,128.5700,127.8400,1.799971
_0623_,VPWR,li1,130.4100,116.9600,1.799944
_0622_,VPWR,li1,127.6500,116.9600,1.799944
_0621_,VPWR,li1,138.0000,111.5200,1.799825
_0620_,VPWR,li1,135.9300,116.9600,1.799943
_0619_,VPWR,li1,131.7900,122.4000,1.799956
_0618_,VPWR,li1,120.7500,127.8400,1.799971
_0617_,VPWR,li1,133.1700,116.9600,1.799944
_0616_,VPWR,li1,133.1700,116.9600,1.799944
_0615_,VPWR,li1,145.8200,95.2000,1.799956
_0614_,VPWR,li1,149.7300,100.6400,1.799980
_0613_,VPWR,li1,149.7300,138.7200,1.799950
_0612_,VPWR,li1,126.2700,155.0400,1.799978
_0611_,VPWR,li1,149.7300,127.8400,1.799969
_0610_,VPWR,li1,130.4100,155.0400,1.799978
_0609_,VPWR,li1,149.7300,133.2800,1.799972
_0608_,VPWR,li1,149.7300,95.2000,1.799955
_0607_,VPWR,li1,149.7300,111.5200,1.799824
_0606_,VPWR,li1,140.9900,100.6400,1.799980
_0605_,VPWR,li1,81.6500,40.8000,1.799974
_0604_,VPWR,li1,118.4500,40.8000,1.799964
_0603_,VPWR,li1,98.2100,111.5200,1.799855
_0602_,VPWR,li1,103.7300,111.5200,1.799848
_0601_,VPWR,li1,109.2500,116.9600,1.799945
_0600_,VPWR,li1,111.0900,122.4000,1.799960
_0599_,VPWR,li1,98.2100,133.2800,1.799978
_0598_,VPWR,li1,98.2100,127.8400,1.799974
_0597_,VPWR,li1,30.5900,78.8800,1.799993
_0596_,VPWR,li1,145.1300,57.1200,1.799923
_0595_,VPWR,li1,100.9700,111.5200,1.799852
_0594_,VPWR,li1,117.0700,122.4000,1.799958
